PK,ID,InputID,ParticleID,SigmaV,Temperature,ScaleFactorID
1215,731cf987-fe3e-41e0-ae48-188a58c4ddf9,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.87480720297762e-07,41.3826983652529,8af424ee-3135-4c61-b62b-e918eb788ca8
1220,ac99a557-6497-4c30-a76f-a19626d4c037,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.91253217266625e-07,39.8289211797121,f5bc5aca-1261-4c9e-a08f-09bcbd27a6ad
1225,79418cc2-0b5c-44f8-b342-019aea8e77de,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.94431704640419e-07,38.3733672199916,f78b0c7d-b9e4-457c-b16b-d8fca94927a2
1230,73761a1c-43c1-46c5-aae5-61cdb0c2eaa1,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.97093312156824e-07,36.9983296546438,2a787138-1fc8-47a8-800a-9e0277fca31d
1235,c3fbed24-63ef-4ddc-9cce-e1c903564ddc,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.99476558232162e-07,35.6434462023389,fc5eb4a8-b91b-4377-8d36-6b915a334612
1240,2ca4cdc7-57ca-46a4-a210-9f889c1c5c3a,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,4.0104085343647e-07,34.3178968801815,1b1950c1-2698-4a39-bc6b-9d0ef7adba80
1245,dbbdf1cb-8f95-4436-8067-4440494d215f,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,4.01961831687208e-07,33.0214873267946,e741901e-49ef-4c87-915b-f91679545752
1250,2bf02f5e-fab4-4d93-8127-7a234099c6b7,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,4.02067790747217e-07,31.4814753429015,7baa1c42-102a-41d8-beb3-3d1bfd3d253d
1255,f9818d0c-83af-4c75-8255-86be7b373e42,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,4.00925027487001e-07,30.0429019098248,a00aa96c-02d8-48bb-91f5-626af6585715
1260,3572aa91-9220-476a-8185-24c4baeb4e7f,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.99565073460684e-07,28.9454437689224,fb798104-0c44-4c1b-bd57-9a2327ede49d
1265,6aaba7c4-dbfb-4e30-81bf-7f6e0c6aa81b,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.97282863532882e-07,27.8725617336163,42c40fe2-ee1f-4fba-ab7f-640dbcb7e5d1
1270,1a3ea9de-1123-4fb3-a983-60b3621d898c,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.95214592673963e-07,26.8659367967339,208c1210-5b87-47a3-9e2a-f4ec2ec05344
1275,b5dbe42f-3cf7-457a-a55c-60b8fe144b84,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.92513229200692e-07,25.8779801019271,83c5d62e-e499-47bd-ae5e-43720d6c76f7
1280,06e3c58d-c85b-4aba-be9c-3916db3d1277,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.88853605638397e-07,24.8133223790182,689b845a-4f9c-4e52-8f08-732e79a97e8c
1285,903a9d00-60ec-4a8d-84d6-9dc769251dd2,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.85073342618653e-07,23.9032376241565,dd3a92b5-d3bd-4507-b393-40d03b191594
1290,7d91b198-1994-462b-a8a4-61942604f422,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.81243668487856e-07,23.0317894176582,b647da1a-3fc9-4326-89a7-11d48780ed4f
1295,256e1e0a-bf46-4c5f-803b-7a3b23d80e2b,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.75887422701889e-07,22.1909513595525,0535b33b-7981-4be6-964b-6aadc94d0310
1300,4146ff07-74f9-41d3-b855-09947850cd41,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.69957592833501e-07,21.3800892845608,3e00cdc8-1dc9-44d4-8bef-f66f396e6aad
1305,620df9f1-6b95-4b93-bf7f-80f6e058fccc,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.64812672392008e-07,20.6018313042709,716b9ab1-72d0-44d5-945c-44e9030f4344
1310,dd12ce2f-aa39-4154-9731-cbb29f8d4167,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.57884894922537e-07,19.8429500014334,737f1286-03f1-40e9-afed-7999a753e039
1315,85bba3a5-4b8b-4294-a10a-de97bc5988b8,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.51891572733961e-07,19.1195286801249,48e87a2a-e15f-47b7-8420-a93f711a9362
1320,1d46d5f6-c1e6-45de-b9e8-bdeead6a1436,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.4531130088992e-07,18.4206784000196,a7ce6234-7e88-4466-88cb-3fb80db0a8e3
1325,4a36f362-1413-41ba-a475-19bf18dea7c0,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.3850019627004e-07,17.7334268818344,e255ec76-4227-432a-a8ba-cd2cf7f09acf
1330,28c6d2e4-3ef8-433b-84e6-642e1b26b52f,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.30789513004789e-07,17.0760915618022,66582ef9-5241-4e65-89a1-3be90402a2f5
1335,82e6bf08-3691-4b7d-9e14-4e2e8dd6d838,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.23434603156089e-07,16.4532814631522,d8b79939-eaea-4619-ab0d-0ac78f66e257
1340,03bc13ae-2f5c-4669-af61-def33c4f4ebf,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.14343316343723e-07,15.8558912171253,ba873e87-2215-421c-ad29-5fd9a47e8592
1345,d75a1c9e-c95a-472a-bc0f-82d1b3211294,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.05959602992537e-07,15.2816086712409,873b0e2b-3ba8-4a2e-a46f-37f0fdde51ba
1350,2ffddc0f-02b6-4602-841c-27551c71990e,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,2.97714058297464e-07,14.7055741159303,0ce5f59c-6d98-41f0-8b36-3feec63ddff2
1355,69ef3062-9d95-4c30-978d-dd2662994a6b,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,2.89324963442298e-07,14.1699505993061,2d7846a5-fc24-4532-851d-2a34f9634d29
1360,18c03bac-afbe-4d4b-b55f-88a4e4a8fe2a,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,2.80386116609668e-07,13.6505441348551,d4951a87-e9dd-4024-a057-2297ecb663f1
1365,eaa56bca-a826-42c5-aa55-c95fe7dee5e3,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,2.71842657981357e-07,13.1510210575324,17bdd549-848b-4b5e-8362-51684b351b68
1370,9be08e46-636a-4a5d-abec-4f0a2e065667,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,2.63111477491586e-07,12.6647772844619,13903d64-34aa-4989-86e6-e7a5c4850bda
1375,71e3335a-bd5b-40ae-ab38-c7f7d4820772,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,2.54592045821874e-07,12.2054782273241,97d8f5df-16f6-4a03-85a1-2b3e957705bf
1380,7f5e5597-15dc-454b-907c-cc081610feb0,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,2.45953557329765e-07,11.7583975007827,8a683a2e-e6b2-4708-93f9-b4fa96659b26
1385,7c1d683c-a5c7-4d9c-ab98-5011060f1a23,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,2.37108226456163e-07,11.3317216591393,5439681e-eb8a-4dd4-af80-166a3c444f53
1390,db8e2aa3-544d-4222-89c7-b2c707987962,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,2.28299259234019e-07,10.9214344148563,abacad64-79df-439f-b843-16e771a1dfd3
1395,0d7a3d9c-fd57-405b-a7a7-e190de39194d,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,2.19306360445652e-07,10.5294205452537,2320d0ce-324c-422c-870c-363b4844b936
1400,193b5de1-5a0d-489d-8d5a-accf3e19abd4,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,2.10640178105602e-07,10.1508278090109,8e9db841-ad96-4af9-8a06-078c7ea5eef2
1405,3c109258-3c8b-47d6-8697-067cd25a4d10,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,2.0204950579018e-07,9.78563682858827,0bb8aaa3-bce9-41a4-b1fa-2e2ed120ff27
1410,389fbea7-e35c-444a-8016-3d06a5da3022,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,1.92529755375178e-07,9.40343909551644,1eeb93ec-0f2b-4de1-9abd-20ae08be83a3
1415,2fb1ca5e-6b0a-4ba0-acac-dcdc7e554bd2,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,1.8422885568574e-07,9.06304294000183,30b3c117-d829-47dc-89f9-5d520d43de3c
1420,90dc8a94-1447-4aa2-af13-fd927cf0644a,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,1.7491062016581e-07,8.7147901499499,de2824e5-e72c-4c51-bc4e-fa178f33cb19
1425,235a070e-7674-49a6-8b44-0e410304b235,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,1.66429784842444e-07,8.38617961209059,23ca41fc-628b-49b2-a26e-dd7597a92fa6
1430,0b1329bd-7f21-4f0a-9f13-8e0d33661948,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,1.58681899613503e-07,8.0919760109704,e7817e5d-42d1-4a6d-b00d-56638999c7b1
1435,b57e8e00-fdcc-44e7-b2e9-7980eb8dd285,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,1.51754190567828e-07,7.80538878341645,a374132c-8d4f-4344-b2bf-35f8100057fe
1440,85a60efd-a2f7-4d66-9ed3-8392f1e28006,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,1.43447604765992e-07,7.53409675945937,74774d36-0324-4376-81ca-8520233e090a
1445,01428bf5-28df-40ab-a94d-a1d7cae7ab87,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,1.35748151959212e-07,7.26660860484431,ee6e38d9-6833-4bda-883a-6f492b7f4173
1450,5bcd64de-e270-477a-a66e-b95584d6dd8f,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,1.30468646870764e-07,7.01477276063208,2c005f9c-95bc-409f-82e7-21f17b966999
1455,383da3b6-c402-4183-b772-27bebb09658c,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,1.22549686389477e-07,6.77722313026801,1f434439-9b06-46f4-88e9-aa15865ce121
1460,a898282d-f9bc-4145-b605-cdc4f11d63a0,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,1.15417262766796e-07,6.54904291629963,d4951d74-fa16-4a64-8640-e35bb7b21fed
1465,036898e8-7e76-4c18-b2c7-46a312ce3f82,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,1.09635563206316e-07,6.32817681002786,cfc3a614-2f3a-440d-ab05-7cc1f8fc296f
1470,cdda09e2-b33f-42d7-9059-af49258dacf9,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,1.03794631741649e-07,6.11427427061958,043ad887-a1d1-48a5-a86b-a52715f7e1d1
1475,86a516e9-d190-437f-a3d4-032558cca559,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,9.77635305878289e-08,5.91389592643613,eea0e84f-3c91-43a7-8001-d9672523d9f9
1480,01189c7c-eeca-4a1e-9371-49197f942c17,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,9.22277525280263e-08,5.71260390745421,0ad77d59-a34d-42b8-adf1-9f7e4d1c3a57
1485,cc5773f1-a35c-4a98-9843-b50e44535980,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,8.63626186232884e-08,5.52617997582794,336180d6-7415-4f43-81bd-4cdb008912fb
1490,3f08121a-d0f2-4a88-a2d4-72a3447ef764,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,8.21852021950039e-08,5.34403206033647,f2461e66-0c6e-447c-b579-f85b87084d4f
1495,22354176-5812-4d65-9a58-9f61b35a1175,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,7.75003462688852e-08,5.16824476589389,1200eb5c-3ab6-4a0e-aaec-2035a9ae67f2
1500,3d9c0019-832b-4c1b-ae33-07e4c7a466c5,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,7.31322623945105e-08,4.99983222839696,0c97a599-ee0b-4420-852b-5f7da726c393
1505,75c8ad08-cbbf-4843-8d57-7144644e230a,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,6.88195254002193e-08,4.83744113164017,0a08b7f6-946c-43bd-a866-22a03f6c3397
1510,1d9cab23-84b2-41da-90b3-0473de5868f2,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,6.47367520733955e-08,4.68160896225711,4aecb6d8-affb-4afb-9741-03b7fd0644db
1515,c66a25ba-0e7d-4901-9589-839657dc1fea,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,6.0955470908793e-08,4.52895288782028,fd50dd3f-4c52-4abf-a7d0-338bcf558431
1520,490b01bf-c38f-47e6-98cf-955b5e58fe06,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,5.72258337098054e-08,4.37652194455884,a00ca775-42df-4dbe-9385-724feec8c086
1525,4834c3e5-ebc7-4b6e-b230-f979bd68bafc,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,5.40310110464359e-08,4.22854792450546,68126707-27c8-4dda-a8f4-2e0ea9a90d99
1530,e33d91b1-0901-42e6-bf40-54b4e1a27e8c,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,5.0532857747807e-08,4.08014058053073,7eb78918-fc27-488a-9957-fbabd5041699
1535,418da1c3-1178-4a87-ae05-d77eb450408d,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,4.70126158124244e-08,3.93488778853555,9a6bca0d-f3a3-4730-b130-c9dd37501de1
1540,6314e6b0-1a0f-4b87-848e-df3c00f84d00,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,4.41751040839677e-08,3.79497235565955,2eb9137b-10ba-407f-950f-64e7c5891afb
1545,0262b91b-481b-48ce-ab00-9e9e74de3967,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,4.11448871390697e-08,3.6533211694964,043804e3-6e8a-439d-a33c-7cc8def66041
1550,6cadaa83-0b10-47aa-b8ba-b19c8f05aa62,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.98859662081959e-08,3.51595163679188,a4951ee4-5f9d-4b77-972a-4263f482fe6f
1555,fb9649c1-189f-4869-a129-6b99abf5bdd8,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.58481868190246e-08,3.37910776750352,f89036ec-0eb0-45ce-8fd9-3d47b1d37b29
1560,ce185864-deef-4c13-a828-fcfb2c184a5d,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.44226381381184e-08,3.29699496950868,becbbfc5-ed77-4c00-8e22-3f92d42ab121
1565,4b77da85-9863-46c5-8f78-1e00a6ae2dfd,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.22514947953314e-08,3.16408487164,0337b4ee-3d02-4f9f-b9c5-92c8cf6c395c
1570,727e36b4-d511-4336-b4f4-d0e2f306104d,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,3.0405734193533e-08,3.0334598557175,e86fe497-5079-4b56-9ca9-d0b56f5cf80a
1575,4039de67-d212-4bdf-b8fa-8fa2ecb025ee,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,2.82327017502322e-08,2.90157936180248,c52a0fa4-bffb-4a46-a2fb-189afec102dc
1580,5006b397-2e7a-409d-8325-d9a88ff4551b,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,2.66584414175766e-08,2.77183497160433,b9ef3c0d-259f-4732-9054-0c426bf77b7c
1585,0ebf0d43-2646-4aae-9c84-cf26f110ef02,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,2.50353135027053e-08,2.64396421821657,eb62d19a-79e4-4c2d-a32f-3f0cf739326c
1590,23c96cda-1b9f-4678-b7b3-232567df9d36,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,2.36113802727527e-08,2.51790657686443,0882e699-f4da-4858-a55f-39a66ab19d4b
1595,09b24923-a50f-4b85-b610-4e8138ec1c8a,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,2.24981101588759e-08,2.3956402226977,4c8c3d72-3ec9-4064-ad1b-d68f35c355c0
1600,00c96232-d80e-479b-93d8-5d0864e82745,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,2.10461041147157e-08,2.27097704359798,47b52b0e-3544-4426-be98-83792c4282d4
1605,4d5de484-e87a-4a22-b77b-992d44ebf00c,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,2.02719489912686e-08,2.15171377654336,c9a0e95a-0814-4bee-8fc8-5b076d02ffed
1610,88778b22-0e81-460d-8fa9-260849582899,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,1.95846730471085e-08,2.03661253019508,f6f34fb9-8431-4106-aa6d-1679e5452f26
1615,7c70d3bb-ec85-4059-a108-a64dbd79b28d,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,1.93442269740536e-08,1.92530416851792,96fc7c5a-19a0-4177-9b18-dc29453792ca
1905,03772a40-366a-4496-a073-b116b4860dcf,269a7cfa-3098-4d1c-b68c-85ed95a79df7,6394aad6-3eba-45bd-9f0b-a445df44622c,1.93442269740536e-08,0.,0a1462cc-82ba-4837-810a-bb2aa6d3cc20
